date,item,price
2022-09-15,bigplate:generaltsochicken mushroomchicken blackpepperchicken chickenpotsticker,9.70
2022-09-15,veggiespringroll,2.70
2022-09-15,mixedvegetables,6.70
2022-09-15,brownrice,6.70
2022-09-15,veggiespringroll,6.70
2022-09-15,veggiespringroll,6.70
2022-09-15,plate:grilledteriyakichicken sweetfirechickenbreast mixedvegetables,8.20
2022-09-15,plate:eggplanttofu kungpaochicken friedrice,8.20
2022-09-15,veggiespringroll,6.70
2022-09-15,bigplate:grilledteriyakichicken blackpepperangussteak orangechicken whiterice,9.70
2022-09-15,chowmein,6.70
2022-09-15,mixedvegetables,6.70
2022-09-15,bowl:eggplanttofu creamcheeserangoon,6.70
2022-09-15,bowl:eggplanttofu friedrice,6.70
2022-09-15,bowl:stringbeanchickenbreast chickenpotsticker,6.70
2022-09-15,bowl:honeysesamechicken crispyshrimp,6.70
2022-09-15,brownrice,6.70
2022-09-15,plate:mushroomchicken honeywalnutshrimp creamcheeserangoon,8.20
2022-09-15,bigplate:eggplanttofu honeysesamechicken honeywalnutshrimp chickeneggroll,9.70
2022-09-15,brownrice,6.70
2022-09-15,brownrice,2.70
2022-09-15,chickeneggroll,2.70
2022-09-15,chowmein,2.70
2022-09-15,bowl:grilledteriyakichicken whiterice,6.70
2022-09-15,bigplate:orangechicken blackpepperchicken blackpepperangussteak chickeneggroll,9.70
2022-09-15,bowl:eggplanttofu whiterice,6.70
2022-09-15,bigplate:honeysesamechicken blackpepperangussteak beijingbeef mixedvegetables,9.70
2022-09-15,bigplate:mushroomchicken sweetfirechickenbreast grilledteriyakichicken creamcheeserangoon,9.70
2022-09-15,chickeneggroll,2.70
2022-09-15,brownrice,2.70
2022-09-15,bowl:blackpepperchicken brownrice,6.70
2022-09-15,plate:eggplanttofu mushroomchicken whiterice,8.20
2022-09-15,whiterice,2.70
2022-09-15,bowl:beijingbeef creamcheeserangoon,6.70
2022-09-16,chickenpotsticker,2.70
2022-09-16,brownrice,6.70
2022-09-16,chickeneggroll,2.70
2022-09-16,plate:blackpepperchicken eggplanttofu whiterice,8.20
2022-09-16,mixedvegetables,6.70
2022-09-16,bowl:blackpepperchicken brownrice,6.70
2022-09-16,crispyshrimp,2.70
2022-09-16,bigplate:eggplanttofu blackpepperchicken kungpaochicken chickeneggroll,9.70
2022-09-16,bowl:orangechicken veggiespringroll,6.70
2022-09-16,bigplate:blackpepperangussteak honeywalnutshrimp beijingbeef friedrice,9.70
2022-09-16,bowl:mushroomchicken creamcheeserangoon,6.70
2022-09-16,bigplate:mushroomchicken stringbeanchickenbreast generaltsochicken chickeneggroll,9.70
2022-09-16,bowl:grilledteriyakichicken mixedvegetables,6.70
2022-09-16,plate:generaltsochicken orangechicken whiterice,8.20
2022-09-16,bowl:generaltsochicken whiterice,6.70
2022-09-16,chowmein,6.70
2022-09-16,plate:sweetfirechickenbreast blackpepperangussteak chowmein,8.20
2022-09-16,brownrice,6.70
2022-09-16,bowl:generaltsochicken chowmein,6.70
2022-09-16,bigplate:blackpepperangussteak mushroomchicken honeysesamechicken chowmein,9.70
2022-09-16,bigplate:kungpaochicken orangechicken mushroomchicken whiterice,9.70
2022-09-16,chickenpotsticker,2.70
2022-09-16,plate:sweetfirechickenbreast blackpepperangussteak crispyshrimp,8.20
2022-09-16,plate:honeysesamechicken stringbeanchickenbreast creamcheeserangoon,8.20
2022-09-16,mixedvegetables,6.70
2022-09-16,mixedvegetables,6.70
2022-09-16,mixedvegetables,2.70
2022-09-16,bigplate:grilledteriyakichicken beijingbeef mushroomchicken crispyshrimp,9.70
2022-09-16,bigplate:blackpepperchicken kungpaochicken blackpepperchicken friedrice,9.70
2022-09-16,bowl:blackpepperchicken crispyshrimp,6.70
2022-09-16,whiterice,6.70
2022-09-16,bowl:mushroomchicken chickeneggroll,6.70
2022-09-16,bigplate:stringbeanchickenbreast generaltsochicken mushroomchicken crispyshrimp,9.70
2022-09-16,veggiespringroll,2.70
2022-09-16,chickeneggroll,6.70
2022-09-16,whiterice,2.70
2022-09-16,chickenpotsticker,6.70
2022-09-16,brownrice,2.70
2022-09-16,friedrice,2.70
2022-09-16,bigplate:blackpepperangussteak grilledteriyakichicken orangechicken chickeneggroll,9.70
2022-09-16,chickenpotsticker,6.70
2022-09-16,bigplate:stringbeanchickenbreast honeysesamechicken blackpepperangussteak chowmein,9.70
2022-09-16,crispyshrimp,6.70
2022-09-16,brownrice,2.70
2022-09-16,crispyshrimp,6.70
2022-09-16,whiterice,2.70
2022-09-16,veggiespringroll,2.70
2022-09-16,plate:honeywalnutshrimp kungpaochicken mixedvegetables,8.20
2022-09-16,bigplate:broccolibeef sweetfirechickenbreast stringbeanchickenbreast veggiespringroll,9.70
2022-09-16,veggiespringroll,2.70
2022-09-16,crispyshrimp,2.70
2022-09-16,creamcheeserangoon,2.70
2022-09-16,plate:grilledteriyakichicken beijingbeef crispyshrimp,8.20
2022-09-16,bowl:kungpaochicken friedrice,6.70
2022-09-16,bowl:blackpepperangussteak veggiespringroll,6.70
2022-09-16,bigplate:broccolibeef honeywalnutshrimp blackpepperangussteak crispyshrimp,9.70
2022-09-16,whiterice,6.70
2022-09-16,bowl:honeywalnutshrimp crispyshrimp,6.70
2022-09-16,crispyshrimp,6.70
2022-09-16,friedrice,6.70
2022-09-16,whiterice,2.70
2022-09-16,chickenpotsticker,6.70
2022-09-16,chickeneggroll,2.70
2022-09-16,veggiespringroll,2.70
2022-09-16,plate:kungpaochicken honeywalnutshrimp whiterice,8.20
2022-09-16,crispyshrimp,2.70
2022-09-16,whiterice,2.70
2022-09-16,bowl:grilledteriyakichicken chickeneggroll,6.70
2022-09-16,bowl:grilledteriyakichicken whiterice,6.70
2022-09-16,bowl:honeysesamechicken veggiespringroll,6.70
2022-09-16,chowmein,2.70
2022-09-16,bowl:mushroomchicken chickeneggroll,6.70
2022-09-16,plate:stringbeanchickenbreast blackpepperchicken chowmein,8.20
2022-09-16,veggiespringroll,2.70
2022-09-16,bigplate:beijingbeef stringbeanchickenbreast blackpepperchicken friedrice,9.70
2022-09-16,bigplate:orangechicken blackpepperchicken beijingbeef friedrice,9.70
2022-09-16,chickenpotsticker,2.70
2022-09-16,friedrice,2.70
2022-09-16,plate:sweetfirechickenbreast blackpepperangussteak chickenpotsticker,8.20
2022-09-16,brownrice,2.70
2022-09-16,chowmein,6.70
2022-09-16,plate:grilledteriyakichicken blackpepperchicken veggiespringroll,8.20
2022-09-16,bigplate:eggplanttofu stringbeanchickenbreast blackpepperangussteak chickenpotsticker,9.70
2022-09-16,plate:blackpepperchicken honeywalnutshrimp friedrice,8.20
2022-09-16,veggiespringroll,6.70
2022-09-16,plate:beijingbeef beijingbeef friedrice,8.20
2022-09-16,plate:grilledteriyakichicken orangechicken crispyshrimp,8.20
2022-09-16,friedrice,6.70
2022-09-16,bowl:beijingbeef chickeneggroll,6.70
2022-09-16,bigplate:blackpepperangussteak sweetfirechickenbreast generaltsochicken veggiespringroll,9.70
2022-09-16,plate:honeywalnutshrimp kungpaochicken chickenpotsticker,8.20
2022-09-16,creamcheeserangoon,2.70
2022-09-16,plate:blackpepperchicken generaltsochicken mixedvegetables,8.20
2022-09-16,mixedvegetables,2.70
2022-09-16,bigplate:mushroomchicken broccolibeef beijingbeef chickeneggroll,9.70
2022-09-16,bowl:orangechicken mixedvegetables,6.70
2022-09-16,bowl:honeywalnutshrimp chickenpotsticker,6.70
2022-09-16,brownrice,2.70
2022-09-16,whiterice,2.70
2022-09-16,bigplate:sweetfirechickenbreast beijingbeef blackpepperchicken mixedvegetables,9.70
2022-09-16,bowl:kungpaochicken chickeneggroll,6.70
2022-09-16,veggiespringroll,6.70
2022-09-16,chickeneggroll,2.70
2022-09-16,bowl:orangechicken veggiespringroll,6.70
2022-09-16,friedrice,6.70
2022-09-16,bigplate:eggplanttofu honeysesamechicken blackpepperangussteak whiterice,9.70
2022-09-16,veggiespringroll,2.70
2022-09-16,bowl:beijingbeef whiterice,6.70
2022-09-16,whiterice,2.70
2022-09-16,brownrice,6.70
2022-09-16,bowl:grilledteriyakichicken chowmein,6.70
2022-09-16,veggiespringroll,2.70
2022-09-16,crispyshrimp,2.70
2022-09-16,bigplate:broccolibeef kungpaochicken generaltsochicken crispyshrimp,9.70
2022-09-16,bigplate:sweetfirechickenbreast orangechicken grilledteriyakichicken chowmein,9.70
2022-09-16,plate:orangechicken grilledteriyakichicken chickeneggroll,8.20
2022-09-16,bigplate:blackpepperangussteak beijingbeef honeysesamechicken whiterice,9.70
2022-09-16,mixedvegetables,2.70
2022-09-16,bowl:sweetfirechickenbreast creamcheeserangoon,6.70
2022-09-16,bowl:blackpepperangussteak chowmein,6.70
2022-09-16,chickeneggroll,6.70
2022-09-16,bowl:orangechicken creamcheeserangoon,6.70
2022-09-16,plate:mushroomchicken mushroomchicken mixedvegetables,8.20
2022-09-16,plate:orangechicken blackpepperangussteak friedrice,8.20
2022-09-16,veggiespringroll,2.70
2022-09-16,bowl:sweetfirechickenbreast chickenpotsticker,6.70
2022-09-16,bowl:beijingbeef brownrice,6.70
2022-09-16,plate:mushroomchicken generaltsochicken chickenpotsticker,8.20
2022-09-16,creamcheeserangoon,6.70
2022-09-16,chowmein,2.70
2022-09-16,veggiespringroll,2.70
2022-09-16,crispyshrimp,2.70
2022-09-16,bowl:orangechicken brownrice,6.70
2022-09-16,bigplate:grilledteriyakichicken grilledteriyakichicken stringbeanchickenbreast crispyshrimp,9.70
2022-09-16,bigplate:beijingbeef kungpaochicken kungpaochicken mixedvegetables,9.70
2022-09-16,bigplate:mushroomchicken kungpaochicken orangechicken brownrice,9.70
2022-09-16,bowl:honeysesamechicken veggiespringroll,6.70
2022-09-16,bowl:grilledteriyakichicken crispyshrimp,6.70
2022-09-16,bigplate:honeysesamechicken broccolibeef kungpaochicken crispyshrimp,9.70
2022-09-16,plate:mushroomchicken blackpepperchicken whiterice,8.20
2022-09-16,chowmein,6.70
2022-09-16,plate:stringbeanchickenbreast honeysesamechicken chickeneggroll,8.20
2022-09-16,plate:grilledteriyakichicken blackpepperangussteak friedrice,8.20
2022-09-16,whiterice,6.70
2022-09-16,bigplate:honeywalnutshrimp generaltsochicken broccolibeef brownrice,9.70
2022-09-16,chickeneggroll,6.70
2022-09-16,plate:eggplanttofu grilledteriyakichicken creamcheeserangoon,8.20
2022-09-16,bowl:orangechicken chickeneggroll,6.70
2022-09-16,plate:honeywalnutshrimp blackpepperangussteak friedrice,8.20
2022-09-16,bigplate:blackpepperchicken eggplanttofu honeysesamechicken chickeneggroll,9.70
2022-09-16,plate:honeysesamechicken beijingbeef mixedvegetables,8.20
2022-09-16,chowmein,2.70
2022-09-16,plate:beijingbeef kungpaochicken crispyshrimp,8.20
2022-09-16,whiterice,2.70
2022-09-16,plate:sweetfirechickenbreast orangechicken chickenpotsticker,8.20
2022-09-16,crispyshrimp,6.70
2022-09-16,crispyshrimp,6.70
2022-09-16,plate:sweetfirechickenbreast kungpaochicken brownrice,8.20
2022-09-16,bigplate:honeywalnutshrimp mushroomchicken generaltsochicken brownrice,9.70
2022-09-16,creamcheeserangoon,6.70
2022-09-16,friedrice,2.70
2022-09-16,bowl:eggplanttofu whiterice,6.70
2022-09-16,veggiespringroll,2.70
2022-09-16,chickeneggroll,6.70
2022-09-16,veggiespringroll,6.70
2022-09-16,bigplate:blackpepperangussteak grilledteriyakichicken kungpaochicken brownrice,9.70
2022-09-16,crispyshrimp,2.70
2022-09-16,bowl:blackpepperchicken veggiespringroll,6.70
2022-09-16,bigplate:broccolibeef kungpaochicken broccolibeef brownrice,9.70
2022-09-16,veggiespringroll,6.70
2022-09-16,creamcheeserangoon,2.70
2022-09-16,chowmein,2.70
2022-09-16,friedrice,2.70
2022-09-16,bowl:honeysesamechicken veggiespringroll,6.70
2022-09-16,bowl:honeywalnutshrimp brownrice,6.70
2022-09-16,veggiespringroll,6.70
2022-09-16,bowl:stringbeanchickenbreast brownrice,6.70
2022-09-16,plate:honeysesamechicken generaltsochicken chickenpotsticker,8.20
2022-09-16,chowmein,2.70
2022-09-16,brownrice,6.70
2022-09-16,friedrice,6.70
2022-09-16,creamcheeserangoon,6.70
2022-09-16,friedrice,6.70
2022-09-16,creamcheeserangoon,2.70
2022-09-16,bigplate:eggplanttofu beijingbeef beijingbeef chickenpotsticker,9.70
2022-09-16,veggiespringroll,2.70
2022-09-16,bigplate:stringbeanchickenbreast orangechicken grilledteriyakichicken chickenpotsticker,9.70
2022-09-16,bowl:generaltsochicken chickenpotsticker,6.70
2022-09-16,crispyshrimp,6.70
2022-09-16,plate:generaltsochicken sweetfirechickenbreast crispyshrimp,8.20
2022-09-16,mixedvegetables,6.70
2022-09-16,plate:stringbeanchickenbreast mushroomchicken mixedvegetables,8.20
2022-09-16,bowl:stringbeanchickenbreast creamcheeserangoon,6.70
2022-09-16,bowl:blackpepperangussteak friedrice,6.70
2022-09-16,plate:grilledteriyakichicken honeywalnutshrimp whiterice,8.20
2022-09-16,plate:sweetfirechickenbreast blackpepperchicken crispyshrimp,8.20
2022-09-16,chickeneggroll,2.70
2022-09-16,plate:grilledteriyakichicken orangechicken whiterice,8.20
2022-09-16,plate:sweetfirechickenbreast beijingbeef chickenpotsticker,8.20
2022-09-16,chickeneggroll,6.70
2022-09-16,plate:blackpepperchicken eggplanttofu veggiespringroll,8.20
2022-09-16,chowmein,2.70
2022-09-16,plate:orangechicken grilledteriyakichicken mixedvegetables,8.20
2022-09-16,whiterice,2.70
2022-09-16,whiterice,2.70
2022-09-16,chickenpotsticker,6.70
2022-09-16,friedrice,6.70
2022-09-16,bowl:sweetfirechickenbreast mixedvegetables,6.70
2022-09-16,chowmein,2.70
2022-09-16,creamcheeserangoon,6.70
2022-09-16,plate:honeysesamechicken kungpaochicken brownrice,8.20
2022-09-16,plate:eggplanttofu orangechicken creamcheeserangoon,8.20
2022-09-16,whiterice,6.70
2022-09-16,plate:kungpaochicken sweetfirechickenbreast crispyshrimp,8.20
2022-09-16,whiterice,6.70
2022-09-16,plate:honeysesamechicken orangechicken chowmein,8.20
2022-09-16,bowl:orangechicken veggiespringroll,6.70
2022-09-16,creamcheeserangoon,6.70
2022-09-16,chickeneggroll,2.70
2022-09-16,bowl:broccolibeef friedrice,6.70
2022-09-16,bigplate:broccolibeef eggplanttofu blackpepperangussteak chickeneggroll,9.70
2022-09-16,chickeneggroll,2.70
2022-09-16,bowl:honeywalnutshrimp creamcheeserangoon,6.70
2022-09-16,mixedvegetables,2.70
2022-09-16,bowl:blackpepperangussteak brownrice,6.70
2022-09-16,bowl:blackpepperangussteak crispyshrimp,6.70
2022-09-16,plate:honeysesamechicken orangechicken brownrice,8.20
2022-09-16,crispyshrimp,2.70
2022-09-16,plate:honeysesamechicken honeywalnutshrimp friedrice,8.20
2022-09-16,bigplate:beijingbeef stringbeanchickenbreast sweetfirechickenbreast crispyshrimp,9.70
2022-09-16,chowmein,6.70
2022-09-16,friedrice,2.70
2022-09-16,bowl:mushroomchicken chickenpotsticker,6.70
2022-09-16,bowl:broccolibeef whiterice,6.70
2022-09-16,crispyshrimp,6.70
2022-09-16,creamcheeserangoon,2.70
2022-09-16,friedrice,2.70
2022-09-16,chickeneggroll,6.70
2022-09-16,bigplate:beijingbeef mushroomchicken generaltsochicken veggiespringroll,9.70
2022-09-16,plate:honeysesamechicken beijingbeef brownrice,8.20
2022-09-16,plate:grilledteriyakichicken broccolibeef brownrice,8.20
2022-09-16,bowl:blackpepperangussteak brownrice,6.70
2022-09-16,plate:honeywalnutshrimp stringbeanchickenbreast veggiespringroll,8.20
2022-09-16,veggiespringroll,6.70
2022-09-16,friedrice,2.70
2022-09-16,friedrice,6.70
2022-09-16,chickeneggroll,6.70
2022-09-16,bowl:generaltsochicken chickeneggroll,6.70
2022-09-16,bigplate:blackpepperchicken eggplanttofu blackpepperchicken creamcheeserangoon,9.70
2022-09-16,chowmein,6.70
2022-09-16,plate:grilledteriyakichicken generaltsochicken brownrice,8.20
2022-09-16,plate:mushroomchicken mushroomchicken mixedvegetables,8.20
2022-09-16,bigplate:stringbeanchickenbreast honeysesamechicken grilledteriyakichicken crispyshrimp,9.70
2022-09-16,plate:stringbeanchickenbreast blackpepperangussteak friedrice,8.20
2022-09-16,bigplate:mushroomchicken eggplanttofu blackpepperangussteak chickeneggroll,9.70
2022-09-16,bigplate:orangechicken grilledteriyakichicken honeywalnutshrimp crispyshrimp,9.70
2022-09-16,plate:blackpepperangussteak honeysesamechicken friedrice,8.20
2022-09-16,chowmein,6.70
2022-09-16,crispyshrimp,6.70
2022-09-16,bigplate:grilledteriyakichicken orangechicken grilledteriyakichicken creamcheeserangoon,9.70
2022-09-16,chickeneggroll,2.70
2022-09-16,plate:blackpepperangussteak eggplanttofu brownrice,8.20
2022-09-16,bigplate:honeywalnutshrimp orangechicken kungpaochicken chickeneggroll,9.70
2022-09-16,creamcheeserangoon,2.70
2022-09-16,mixedvegetables,6.70
2022-09-16,bowl:broccolibeef brownrice,6.70
2022-09-16,bigplate:broccolibeef generaltsochicken blackpepperchicken chickeneggroll,9.70
2022-09-16,plate:honeywalnutshrimp orangechicken mixedvegetables,8.20
2022-09-16,plate:sweetfirechickenbreast broccolibeef mixedvegetables,8.20
2022-09-16,bowl:broccolibeef mixedvegetables,6.70
2022-09-16,bigplate:stringbeanchickenbreast eggplanttofu grilledteriyakichicken whiterice,9.70
2022-09-16,chickenpotsticker,2.70
2022-09-16,bigplate:blackpepperangussteak orangechicken beijingbeef creamcheeserangoon,9.70
2022-09-16,whiterice,2.70
2022-09-16,bigplate:honeysesamechicken honeysesamechicken honeysesamechicken chickenpotsticker,9.70
2022-09-16,plate:blackpepperchicken grilledteriyakichicken brownrice,8.20
2022-09-16,bowl:beijingbeef whiterice,6.70
2022-09-16,plate:honeysesamechicken mushroomchicken creamcheeserangoon,8.20
2022-09-16,mixedvegetables,2.70
2022-09-16,whiterice,6.70
2022-09-16,bowl:generaltsochicken chowmein,6.70
2022-09-16,veggiespringroll,2.70
2022-09-16,creamcheeserangoon,2.70
2022-09-16,brownrice,6.70
2022-09-16,plate:kungpaochicken blackpepperchicken creamcheeserangoon,8.20
2022-09-16,bowl:honeysesamechicken whiterice,6.70
2022-09-16,plate:sweetfirechickenbreast blackpepperangussteak chickeneggroll,8.20
2022-09-16,plate:honeysesamechicken orangechicken chickenpotsticker,8.20
2022-09-16,bigplate:kungpaochicken blackpepperchicken broccolibeef brownrice,9.70
2022-09-16,bowl:orangechicken crispyshrimp,6.70
2022-09-16,plate:mushroomchicken eggplanttofu brownrice,8.20
2022-09-16,friedrice,2.70
2022-09-16,bowl:blackpepperchicken chowmein,6.70
2022-09-16,mixedvegetables,6.70
2022-09-16,bigplate:generaltsochicken blackpepperangussteak kungpaochicken chowmein,9.70
2022-09-16,plate:blackpepperchicken honeywalnutshrimp whiterice,8.20
2022-09-16,bowl:sweetfirechickenbreast mixedvegetables,6.70
2022-09-16,bowl:grilledteriyakichicken creamcheeserangoon,6.70
2022-09-16,creamcheeserangoon,6.70
2022-09-16,bowl:stringbeanchickenbreast friedrice,6.70
2022-09-16,creamcheeserangoon,2.70
2022-09-16,bigplate:broccolibeef blackpepperangussteak sweetfirechickenbreast mixedvegetables,9.70
2022-09-16,plate:blackpepperchicken orangechicken whiterice,8.20
2022-09-16,chickenpotsticker,6.70
2022-09-16,brownrice,2.70
2022-09-16,chickenpotsticker,2.70
2022-09-16,plate:honeysesamechicken grilledteriyakichicken mixedvegetables,8.20
2022-09-16,creamcheeserangoon,2.70
2022-09-16,bigplate:beijingbeef sweetfirechickenbreast sweetfirechickenbreast creamcheeserangoon,9.70
2022-09-16,bigplate:sweetfirechickenbreast honeysesamechicken beijingbeef chickeneggroll,9.70
2022-09-16,bigplate:stringbeanchickenbreast blackpepperangussteak kungpaochicken creamcheeserangoon,9.70
2022-09-16,brownrice,6.70
2022-09-16,bigplate:honeysesamechicken honeysesamechicken stringbeanchickenbreast whiterice,9.70
2022-09-16,bigplate:mushroomchicken blackpepperchicken broccolibeef chickeneggroll,9.70
2022-09-16,bigplate:orangechicken stringbeanchickenbreast broccolibeef mixedvegetables,9.70
2022-09-16,bigplate:honeywalnutshrimp grilledteriyakichicken mushroomchicken chickenpotsticker,9.70
2022-09-16,bigplate:eggplanttofu beijingbeef blackpepperchicken creamcheeserangoon,9.70
2022-09-16,bigplate:broccolibeef sweetfirechickenbreast stringbeanchickenbreast mixedvegetables,9.70
2022-09-16,creamcheeserangoon,2.70
2022-09-16,bigplate:orangechicken grilledteriyakichicken honeywalnutshrimp friedrice,9.70
2022-09-16,bowl:orangechicken chowmein,6.70
2022-09-16,whiterice,6.70
2022-09-16,bigplate:mushroomchicken grilledteriyakichicken honeywalnutshrimp brownrice,9.70
2022-09-16,friedrice,6.70
2022-09-16,chickenpotsticker,2.70
2022-09-16,plate:orangechicken beijingbeef chowmein,8.20
2022-09-16,bowl:eggplanttofu friedrice,6.70
2022-09-16,friedrice,2.70
2022-09-16,mixedvegetables,6.70
2022-09-16,creamcheeserangoon,6.70
2022-09-16,bowl:sweetfirechickenbreast whiterice,6.70
2022-09-16,plate:mushroomchicken stringbeanchickenbreast friedrice,8.20
